Iteration No,Coverage,No of connected components,Simulation time,No of drone failed,Network efficiency,Avg Energy (J),Min Energy (J)
47,33,6,3,0,0.1641,124663.6,122370.97
47,33,6,4,0,0.1641,124628.94,122338.98
47,33,6,5,0,0.1641,124596.95,122306.98
47,23,6,6,0,0.1843,124356.53,122274.99
47,23,6,7,0,0.1843,124324.54,122242.99
47,34,6,8,0,0.1843,124289.87,122179
47,34,6,9,0,0.1843,124257.88,122147.01
47,28.000000000000004,6,10,0,0.1843,124049.46,122147.01
47,28.000000000000004,6,11,0,0.1843,124017.46,122115.01
47,25,6,12,0,0.1843,123848.38,120437.91
47,25,6,13,0,0.1843,123816.38,120405.91
47,23.5,6,14,0,0.1843,123636.24,120273.28
47,23.5,6,15,0,0.1843,123604.25,120241.28
47,50.5,6,16,0,0.1843,123363.83,120209.29
47,50.5,6,17,0,0.1843,123331.84,120177.29
47,51,6,18,0,0.1843,123229.96,120145.3
47,51,6,19,0,0.1843,123197.97,120113.3
47,42.5,6,20,0,0.2146,122989.55,120113.3
47,42.5,5,21,0,0.2146,122957.55,120081.31
47,53.5,5,22,0,0.1995,122717.14,117648.91
47,53.5,5,23,0,0.1995,122685.14,117616.91
47,52.5,5,24,0,0.1995,122650.48,117552.92
47,52.5,5,25,0,0.1995,122618.49,117520.93
47,52,4,26,0,0.2626,122378.07,117488.93
47,52,5,27,0,0.2626,122346.08,117456.94
47,51.5,4,28,0,0.2551,122105.66,117424.94
47,51.5,4,29,0,0.2551,122073.67,117392.95
47,30,6,30,0,0.1742,121865.25,117392.95
47,30,6,31,0,0.1742,121833.25,117360.96
47,28.000000000000004,6,32,0,0.1818,121592.84,116537.01
47,28.000000000000004,6,33,0,0.1818,121560.84,116505.02
47,35.5,6,34,0,0.1818,121320.43,116473.02
47,35.5,6,35,0,0.1818,121288.43,116441.03
47,26,6,36,0,0.1894,121048.02,114699.93
47,26,6,37,0,0.1894,121016.02,114667.94
47,29.5,6,38,0,0.1894,120914.15,114635.94
47,29.5,6,39,0,0.1894,120882.15,114603.95
47,28.000000000000004,6,40,0,0.1894,120673.73,114603.95
47,28.000000000000004,6,41,0,0.1894,120641.74,114571.95
47,32,6,42,0,0.1894,120607.08,114539.96
47,32,6,43,0,0.1894,120575.08,114507.96
47,31.5,6,44,0,0.1894,120349.37,114475.97
47,31.5,6,45,0,0.1894,120317.37,114443.98
48,13,2,0,0,0.4,124968.01,124968.01
48,13,2,1,0,0.4,124936.01,124936.01
48,10,2,2,0,0.4,124695.6,122402.97
48,10,2,3,0,0.4,124663.6,122370.97
48,10,2,4,0,0.4,124494.51,120693.86
48,10,3,5,0,0.4,124462.52,120661.87
48,8.5,2,6,0,0.3899,124222.1,120629.88
48,8.5,2,7,0,0.3899,124190.11,120597.88
48,8.5,3,8,0,0.3899,124155.45,120565.89
48,8.5,2,9,0,0.3899,124123.45,120533.89
48,10.5,3,10,0,0.3359,123915.03,120533.89
48,10.5,3,11,0,0.3359,123883.04,120501.9
48,15.5,4,12,0,0.3308,123642.62,120469.9
48,15.5,3,13,0,0.3308,123610.63,120437.91
48,10.5,3,14,0,0.3308,123508.75,120405.91
48,10.5,3,15,0,0.3308,123476.76,120373.92
48,44,4,16,0,0.1919,123236.34,120341.92
48,44,5,17,0,0.1919,123204.35,120309.93
48,43.5,6,18,0,0.1212,122963.93,120277.94
48,43.5,6,19,0,0.1212,122931.94,120245.94
48,40,7,20,0,0.0909,122723.52,117744.89
48,40,7,21,0,0.0909,122691.52,117712.9
48,42,6,22,0,0.1136,122451.11,117680.9
48,42,7,23,0,0.1136,122419.11,117648.91
48,40.5,7,24,0,0.1136,122384.45,117616.91
48,40.5,6,25,0,0.1136,122352.46,117584.92
48,40.5,6,26,0,0.1136,122317.8,117552.92
48,40.5,6,27,0,0.1136,122285.8,117520.93
48,40.5,6,28,0,0.1136,122170.41,117488.93
48,40.5,6,29,0,0.1136,122138.41,117456.94
48,27,6,30,0,0.1578,121929.99,117456.94
48,27,5,31,0,0.1578,121898,117424.94
48,22.5,5,32,0,0.1578,121728.91,117392.95
48,22.5,6,33,0,0.1578,121696.92,117360.96
48,33.5,6,34,0,0.1439,121456.5,116473.02
48,33.5,6,35,0,0.1439,121424.51,116441.03
48,32,6,36,0,0.1439,121184.09,116409.03
48,32,6,37,0,0.1439,121152.1,116377.04
48,32,6,38,0,0.1439,120911.68,114699.93
48,32,6,39,0,0.1439,120879.69,114667.94
48,28.000000000000004,5,40,0,0.1894,120671.27,114667.94
48,28.000000000000004,5,41,0,0.1894,120639.27,114635.94
48,28.499999999999996,5,42,0,0.1818,120398.86,113748.01
48,28.499999999999996,5,43,0,0.1818,120366.86,113716.02
48,27,5,44,0,0.2424,120126.45,113684.02
48,27,4,45,0,0.2424,120094.45,113652.03
49,32,1,0,0,0.4813,124968.01,124968.01
49,32,2,1,0,0.4813,124936.01,124936.01
49,32.5,2,2,0,0.4619,124695.6,122402.97
49,32.5,2,3,0,0.4619,124663.6,122370.97
49,34,1,4,0,0.523,124423.19,122338.98
49,34,1,5,0,0.523,124391.19,122306.98
49,34.5,2,6,0,0.4045,124150.78,122274.99
49,34.5,2,7,0,0.4045,124118.78,122242.99
49,37.5,2,8,0,0.3465,123878.37,122211
49,37.5,2,9,0,0.3465,123846.37,122179
49,28.499999999999996,2,10,0,0.3465,123843.7,122147.01
49,28.499999999999996,2,11,0,0.3465,123811.71,122115.01
49,37.5,2,12,0,0.3465,123709.84,122083.02
49,37.5,3,13,0,0.3465,123677.84,122051.03
49,32.5,2,14,0,0.3465,123575.97,122019.03
49,32.5,3,15,0,0.3465,123543.97,121987.04
49,43,2,16,0,0.3465,123442.1,121955.04
49,43,2,17,0,0.3465,123410.1,121923.05
49,42.5,2,18,0,0.3912,123169.69,121891.05
49,42.5,3,19,0,0.3912,123137.69,121859.06
49,42.5,2,20,0,0.3912,123135.03,121859.06
49,42.5,2,21,0,0.3912,123103.03,121827.06
49,51.5,2,22,0,0.4949,122862.62,119326.01
49,51.5,1,23,0,0.4949,122830.62,119294.02
49,50.5,1,24,0,0.5444,122590.21,119262.02
49,50.5,1,25,0,0.5444,122558.21,119230.03
49,50,2,26,0,0.5856,122317.8,119198.04
49,50,1,27,0,0.5856,122285.8,119166.04
49,56.49999999999999,2,28,0,0.5856,122045.39,119102.05
49,56.49999999999999,1,29,0,0.5856,122013.39,119070.06
49,56.49999999999999,1,30,0,0.5856,121804.97,119070.06
49,56.49999999999999,1,31,0,0.5856,121772.98,119038.06
49,56.49999999999999,1,32,0,0.5856,121738.32,119006.07
49,56.49999999999999,1,33,0,0.5856,121706.32,118974.07
49,26,1,34,0,0.5662,121465.91,118942.08
49,26,2,35,0,0.5662,121433.91,118910.08
49,21,1,36,0,0.5662,121264.82,117264.97
49,21,1,37,0,0.5662,121232.83,117232.98
49,25.5,1,38,0,0.6301,120992.41,116313.05
49,25.5,1,39,0,0.6301,120960.42,116281.06
49,22.5,1,40,0,0.6116,120752,116281.06
49,22.5,1,41,0,0.6116,120720,116249.06
49,24,2,42,0,0.6116,120685.34,116217.07
49,24,1,43,0,0.6116,120653.35,116185.07
49,24,1,44,0,0.6116,120618.69,116153.08
49,24,1,45,0,0.6116,120586.69,116121.08
50,13,3,0,0,0.3258,124968.01,124968.01
50,13,2,1,0,0.3258,124936.01,124936.01
50,10.5,2,2,0,0.3409,124695.6,122402.97
50,10.5,2,3,0,0.3409,124663.6,122370.97
50,10.5,2,4,0,0.3409,124628.94,122338.98
50,10.5,2,5,0,0.3409,124596.95,122306.98
50,9.5,2,6,0,0.3561,124356.53,122274.99
50,9.5,2,7,0,0.3561,124324.54,122242.99
50,9.5,2,8,0,0.3561,124289.87,122211
50,9.5,2,9,0,0.3561,124257.88,122179
50,11.5,2,10,0,0.3333,124049.46,122179
50,11.5,3,11,0,0.3333,124017.46,122147.01
50,16.5,2,12,0,0.3586,123777.05,119613.96
50,16.5,3,13,0,0.3586,123745.05,119581.97
50,10.5,2,14,0,0.3333,123504.64,117048.93
50,10.5,2,15,0,0.3333,123472.64,117016.93
50,21.5,2,16,0,0.3561,123232.23,116984.94
50,21.5,2,17,0,0.3561,123200.23,116952.94
50,18.5,2,18,0,0.3561,123098.36,116920.95
50,18.5,3,19,0,0.3561,123066.37,116888.95
50,1.5,2,20,0,0.3763,122857.94,116888.95
50,1.5,3,21,0,0.3763,122825.95,116856.96
50,6,2,22,0,0.3763,122724.08,116824.96
50,6,3,23,0,0.3763,122692.08,116792.97
50,4,2,24,0,0.3763,122590.21,116760.97
50,4,2,25,0,0.3763,122558.21,116728.98
50,5,2,26,0,0.3763,122523.55,116696.99
50,5,2,27,0,0.3763,122491.56,116664.99
50,8.5,2,28,0,0.3712,122251.14,116633
50,8.5,2,29,0,0.3712,122219.15,116601
50,47,2,30,0,0.3788,122010.73,116601
50,47,2,31,0,0.3788,121978.73,116569.01
50,55.50000000000001,3,32,0,0.3485,121738.32,114035.96
50,55.50000000000001,2,33,0,0.3485,121706.32,114003.97
50,55.50000000000001,3,34,0,0.3485,121571.48,113971.97
50,55.50000000000001,2,35,0,0.3485,121539.49,113939.98
50,48,2,36,0,0.3624,121299.07,113907.98
50,48,2,37,0,0.3624,121267.08,113875.99
50,48,2,38,0,0.3624,121232.42,113843.99
50,48,2,39,0,0.3624,121200.42,113812
50,47,3,40,0,0.3313,120992,113812
50,47,3,41,0,0.3313,120960.01,113780.01
50,42,3,42,0,0.2626,120719.59,113748.01
50,42,3,43,0,0.2626,120687.6,113716.02
50,44,3,44,0,0.2626,120518.51,113684.02
50,44,3,45,0,0.2626,120486.51,113652.03
